timestamp,temperature,humidity
2025-02-15 17:37:20,14.8,74.3
2025-02-15 17:38:21,14.8,74.8
2025-02-15 17:39:22,14.8,75.1
2025-02-15 17:40:22,14.8,75.1
2025-02-15 17:41:23,14.8,74.2
2025-02-15 17:42:23,14.8,74.8
2025-02-15 17:43:24,14.8,74.8
2025-02-15 17:44:24,14.9,75.4
2025-02-15 17:45:25,14.9,74.8
2025-02-15 17:46:25,14.9,74.8
2025-02-15 17:47:26,14.9,74.8
2025-02-15 17:48:26,16.3,82.5
2025-02-15 17:49:28,16.3,82.5
2025-02-15 17:50:28,16.9,74.6
2025-02-15 17:51:29,16.4,74.2
2025-02-15 17:52:29,16.4,74.2
2025-02-15 17:53:30,15.9,77.5
2025-02-15 17:54:31,15.7,77.4
2025-02-15 17:55:31,15.7,77.4
2025-02-15 17:56:32,15.5,78.3
2025-02-15 17:57:32,15.3,79.5
2025-02-15 17:58:33,15.3,79.5
2025-02-15 17:59:33,15.2,80.2
2025-02-15 18:00:34,15.1,80.7
2025-02-15 18:01:35,15.1,80.7
2025-02-15 18:02:35,15.1,81.1
2025-02-15 18:03:36,15.1,81.5
2025-02-15 18:04:36,15.1,81.5
2025-02-15 18:05:37,15.1,81.8
2025-02-15 18:06:37,15.1,82
2025-02-15 18:07:38,15.1,82
2025-02-15 18:08:38,15.1,82.2
2025-02-15 18:09:39,15.2,82.3
2025-02-15 18:10:39,15.2,82.3
2025-02-15 18:11:40,15.1,82.4
2025-02-15 18:12:40,15.1,82.5
2025-02-15 18:13:41,15.1,82.5
2025-02-15 18:14:42,15.2,82.7
2025-02-15 18:15:42,15.2,82.7
2025-02-15 18:16:43,15.2,82.7
2025-02-15 18:17:43,15.1,82.8
2025-02-15 18:18:44,15.2,82.9
2025-02-15 18:19:44,15.2,82.9
2025-02-15 18:20:45,15.2,83.2
2025-02-15 18:21:45,15.2,83.2
2025-02-15 18:22:46,15.2,83.2
2025-02-15 18:23:47,15.2,83.3
2025-02-15 18:24:47,15.2,83.3
2025-02-15 18:25:48,15.2,83.3
2025-02-15 18:26:48,15.2,83.3
2025-02-15 18:27:49,15.2,83.3
2025-02-15 18:28:49,15.2,83.3
2025-02-15 18:29:50,15.3,83.3
2025-02-15 18:30:50,15.3,83.2
2025-02-15 18:31:51,15.3,83.2
2025-02-15 18:32:51,15.3,83.3
2025-02-15 18:33:52,15.3,83.3
2025-02-15 18:34:53,15.3,83.3
2025-02-15 18:35:53,15.3,83.3
2025-02-15 18:36:54,15.3,82.9
2025-02-15 18:37:54,15.3,82.9
2025-02-15 18:38:55,15.3,82.9
2025-02-15 18:39:55,15.3,82.5
2025-02-15 18:40:56,15.3,82.5
2025-02-15 18:41:56,15.3,82.4
2025-02-15 18:42:57,15.2,82.3
2025-02-15 18:43:57,15.2,82.3
2025-02-15 18:44:58,15.2,81.5
2025-02-15 18:45:58,15.2,81.2
2025-02-15 18:46:59,15.2,81.2
2025-02-15 18:47:59,15.1,81.6
2025-02-15 18:49:00,15.1,81.5
2025-02-15 18:50:01,15.1,81.5
2025-02-15 18:51:01,15.1,80.9
2025-02-15 18:52:02,15,79.6
2025-02-15 18:53:03,15,79.6
2025-02-15 18:54:03,15,79.7
2025-02-15 18:55:04,14.9,79.6
2025-02-15 18:56:04,14.9,79.6
2025-02-15 18:57:05,14.9,79.7
2025-02-15 18:58:05,14.9,79.9
2025-02-15 18:59:06,14.9,79.9
2025-02-15 19:00:06,14.8,80
2025-02-15 19:01:07,14.9,80
2025-02-15 19:02:07,14.9,80
2025-02-15 19:03:08,14.9,79.7
2025-02-15 19:04:08,14.9,79.5
2025-02-15 19:05:09,14.9,79.5
2025-02-15 19:06:09,14.9,80.8
2025-02-15 19:07:10,14.9,80.5
2025-02-15 19:08:11,14.9,80.5
2025-02-15 19:09:11,14.9,80.1
2025-02-15 19:10:12,14.9,79.6
2025-02-15 19:11:13,14.9,79.6
2025-02-15 19:12:14,14.9,80.1
2025-02-15 19:13:14,14.9,79.9
2025-02-15 19:14:15,14.9,79.9
2025-02-15 19:15:15,14.9,80.1
2025-02-15 19:16:16,14.9,79.5
2025-02-15 19:17:16,14.9,79.5
2025-02-15 19:18:17,14.9,80.1
2025-02-15 19:19:17,14.9,80.9
2025-02-15 19:20:18,14.9,80.9
2025-02-15 19:21:18,14.9,80.2
2025-02-15 19:22:19,14.8,80.3
2025-02-15 19:23:19,14.8,80.3
2025-02-15 19:24:20,14.8,81.4
2025-02-15 19:25:20,14.8,80.4
2025-02-15 19:26:21,14.8,80.4
2025-02-15 19:27:21,14.8,80.6
2025-02-15 19:28:22,14.9,81.3
2025-02-15 19:29:22,14.9,81.3
2025-02-15 19:30:23,14.9,81.1
2025-02-15 19:31:23,14.9,80.5
2025-02-15 19:32:24,14.9,80.5
2025-02-15 19:33:25,14.8,80.8
2025-02-15 19:34:25,14.8,81.2
2025-02-15 19:35:26,14.8,81.2
2025-02-15 19:36:27,14.8,81.2
2025-02-15 19:37:27,14.8,80.8
2025-02-15 19:38:28,14.8,80.8
2025-02-15 19:39:28,14.7,80.7
2025-02-15 19:40:29,14.7,81.3
2025-02-15 19:41:29,14.7,81.3
2025-02-15 19:42:30,14.7,80.7
2025-02-15 19:43:30,14.7,80.9
2025-02-15 19:44:31,14.7,80.9
2025-02-15 19:45:32,14.7,80.8
2025-02-15 19:46:32,14.7,81.4
2025-02-15 19:47:32,14.7,81.4
2025-02-15 19:48:33,14.7,80.8
2025-02-15 19:49:35,14.7,81.3
2025-02-15 19:50:35,14.7,81.3
2025-02-15 19:51:36,14.7,81.6
2025-02-15 19:52:36,14.7,81.4
2025-02-15 19:53:37,14.7,81.4
2025-02-15 19:54:37,14.6,81.7
2025-02-15 19:55:38,14.6,81.3
2025-02-15 19:56:38,14.6,81.3
2025-02-15 19:57:39,14.6,82.1
2025-02-15 19:58:40,14.6,82
2025-02-15 19:59:40,14.6,82
2025-02-15 20:00:41,14.6,82.4
2025-02-15 20:01:41,14.6,81.6
2025-02-15 20:02:42,14.6,81.6
2025-02-15 20:03:42,14.6,82
2025-02-15 20:04:43,14.6,82.4
2025-02-15 20:05:43,14.6,82.4
2025-02-15 20:06:44,14.6,81.8
2025-02-15 20:07:44,14.6,82.1
2025-02-15 20:08:45,14.6,82.1
2025-02-15 20:09:45,14.6,82
2025-02-15 20:10:46,14.6,83.1
2025-02-15 20:11:46,14.6,83.1
2025-02-15 20:12:47,14.6,82.4
2025-02-15 20:13:47,14.7,82.9
2025-02-15 20:14:47,14.7,82.9
2025-02-15 20:15:48,14.7,81.4
2025-02-15 20:16:48,14.7,81.8
2025-02-15 20:17:49,14.7,81.8
2025-02-15 20:18:49,14.7,82.6
2025-02-15 20:19:50,14.7,82.2
2025-02-15 20:20:50,14.7,82.2
2025-02-15 20:21:51,14.7,82.1
2025-02-15 20:22:51,14.7,81.8
2025-02-15 20:23:52,14.7,81.8
2025-02-15 20:24:52,14.7,82.1
2025-02-15 20:25:53,14.7,81.8
2025-02-15 20:26:54,14.7,81.8
2025-02-15 20:27:54,14.7,82.2
2025-02-15 20:28:54,14.7,82.2
2025-02-15 20:29:55,14.7,82.2
2025-02-15 20:30:55,14.7,82.2
2025-02-15 20:31:56,14.7,82.5
2025-02-15 20:33:01,14.7,81.7
2025-02-15 20:34:02,14.7,81.7
2025-02-15 20:35:02,14.7,81.2
2025-02-15 20:36:03,14.7,80.8
2025-02-15 20:37:03,14.7,80.8
2025-02-15 20:38:04,14.7,81.8
2025-02-15 20:39:04,14.7,81.4
2025-02-15 20:40:04,14.7,81.4
2025-02-15 20:41:05,14.7,81.1
2025-02-15 20:42:05,14.7,80.9
2025-02-15 20:43:07,14.7,80.9
2025-02-15 20:44:07,14.7,81.1
2025-02-15 20:45:08,14.7,81.1
2025-02-15 20:46:08,14.7,81.1
2025-02-15 20:47:09,14.7,81.3
2025-02-15 20:48:09,14.7,81.3
2025-02-15 20:49:10,14.6,81.8
2025-02-15 20:50:10,14.6,81.8
2025-02-15 20:51:11,14.6,81.8
2025-02-15 20:52:11,14.6,81.7
2025-02-15 20:53:12,14.6,81.7
2025-02-15 20:54:12,14.6,81.7
2025-02-15 20:55:13,14.6,81.7
2025-02-15 20:56:13,14.5,81.2
2025-02-15 20:57:14,14.5,81.2
2025-02-15 20:58:14,14.5,81.7
2025-02-15 20:59:15,14.5,81.7
2025-02-15 21:00:15,14.5,81.7
2025-02-15 21:01:16,14.5,81.9
2025-02-15 21:02:16,14.5,81.9
2025-02-15 21:03:17,14.5,81.9
2025-02-15 21:04:17,14.5,82
2025-02-15 21:05:18,14.4,82.5
2025-02-15 21:06:18,14.4,82.5
2025-02-15 21:07:19,14.4,83.3
2025-02-15 21:08:19,14.5,84.7
2025-02-15 21:09:19,14.5,84.7
2025-02-15 21:10:20,14.5,85
2025-02-15 21:11:20,14.5,85
2025-02-15 21:12:21,14.5,85
2025-02-15 21:13:21,14.5,85.4
2025-02-15 21:14:22,14.5,85.4
2025-02-15 21:15:22,14.5,85.4
2025-02-15 21:16:23,14.5,84.7
2025-02-15 21:17:23,14.5,85
2025-02-15 21:18:23,14.5,85
2025-02-15 21:19:24,14.4,84.1
2025-02-15 21:20:24,14.4,84.4
2025-02-15 21:21:25,14.4,84.4
2025-02-15 21:22:25,14.4,84.2
2025-02-15 21:23:26,14.4,84.6
2025-02-15 21:24:26,14.4,84.6
2025-02-15 21:25:27,14.3,84.2
2025-02-15 21:26:28,14.3,85
2025-02-15 21:27:28,14.3,85
2025-02-15 21:28:28,14.4,85.3
2025-02-15 21:29:29,14.3,84.4
2025-02-15 21:30:29,14.3,84.4
2025-02-15 21:31:30,14.3,84.1
2025-02-15 21:32:30,14.3,84.4
2025-02-15 21:33:31,14.3,84.4
2025-02-15 21:34:31,14.3,83.8
2025-02-15 21:35:32,14.3,84.1
2025-02-15 21:36:32,14.3,84.1
2025-02-15 21:37:32,14.3,84.4
2025-02-15 21:38:33,14.3,84.1
2025-02-15 21:39:33,14.3,84.1
2025-02-15 21:40:34,14.3,84.1
2025-02-15 21:41:34,14.3,83.6
2025-02-15 21:42:35,14.3,83.6
2025-02-15 21:43:35,14.3,84.4
2025-02-15 21:44:36,14.3,84.9
2025-02-15 21:45:36,14.3,84.9
2025-02-15 21:46:37,14.3,84.5
2025-02-15 21:47:37,14.3,84.4
2025-02-15 21:48:37,14.3,84.4
2025-02-15 21:49:38,14.2,84.3
2025-02-15 21:50:38,14.2,84.5
2025-02-15 21:51:39,14.2,84.5
2025-02-15 21:52:39,14.3,85.8
2025-02-15 21:53:40,14.3,86.4
2025-02-15 21:54:40,14.3,86.4
2025-02-15 21:55:41,14.3,86.6
2025-02-15 21:56:41,14.3,86.8
2025-02-15 21:57:42,14.3,86.8
2025-02-15 21:58:42,14.3,87
2025-02-15 21:59:43,14.3,87.2
2025-02-15 22:00:43,14.3,87.2
2025-02-15 22:01:43,14.4,87.2
2025-02-15 22:02:44,14.4,87.1
2025-02-15 22:03:44,14.4,87.1
2025-02-15 22:04:45,14.4,87.5
2025-02-15 22:05:45,14.4,87.6
2025-02-15 22:06:46,14.4,87.6
2025-02-15 22:07:46,14.4,87.9
2025-02-15 22:08:47,14.4,87.9
2025-02-15 22:09:47,14.4,87.9
2025-02-15 22:10:48,14.3,87.9
2025-02-15 22:11:48,14.3,88
2025-02-15 22:12:49,14.3,88
2025-02-15 22:13:49,14.4,88.1
2025-02-15 22:14:49,14.4,88.2
2025-02-15 22:15:50,14.4,88.2
2025-02-15 22:16:50,14.4,88.2
2025-02-15 22:17:51,14.4,88.5
2025-02-15 22:18:51,14.4,88.5
2025-02-15 22:19:52,14.4,88.6
2025-02-15 22:20:52,14.4,88.8
2025-02-15 22:21:53,14.4,88.8
2025-02-15 22:22:53,14.4,88.8
2025-02-15 22:23:54,14.4,89
2025-02-15 22:24:54,14.4,89
2025-02-15 22:25:55,14.4,89
2025-02-15 22:26:56,14.4,89.2
2025-02-15 22:27:56,14.4,89.2
2025-02-15 22:28:57,14.4,89.2
2025-02-15 22:29:57,14.4,89.3
2025-02-15 22:30:58,14.4,89.3
2025-02-15 22:31:58,14.4,89.3
2025-02-15 22:32:59,14.4,89.4
2025-02-15 22:33:59,14.4,89.4
2025-02-15 22:35:00,14.4,89.4
2025-02-15 22:36:00,14.4,89.5
2025-02-15 22:37:01,14.4,89.4
2025-02-15 22:38:01,14.4,89.4
2025-02-15 22:39:02,14.4,89.4
2025-02-15 22:40:02,14.4,89.2
2025-02-15 22:41:02,14.4,89.3
2025-02-15 22:42:03,14.4,89.3
2025-02-15 22:43:03,14.4,89.5
2025-02-15 22:44:04,14.4,89.7
2025-02-15 22:45:04,14.4,89.7
2025-02-15 22:46:05,14.4,89.8
2025-02-15 22:47:05,14.4,89.8
2025-02-15 22:48:06,14.4,89.8
2025-02-15 22:49:06,14.4,89.9
2025-02-15 22:50:06,14.4,89.9
2025-02-15 22:51:07,14.4,89.9
2025-02-15 22:52:07,14.4,89.9
2025-02-15 22:53:08,14.4,89.7
2025-02-15 22:54:08,14.4,89.5
2025-02-15 22:55:09,14.4,89.5
2025-02-15 22:56:09,14.4,89.9
2025-02-15 22:57:10,14.4,89.5
2025-02-15 22:58:10,14.4,89.5
2025-02-15 22:59:11,14.4,89.8
2025-02-15 23:00:11,14.4,89.9
2025-02-15 23:01:12,14.4,90.1
2025-02-15 23:02:12,14.4,90.2
2025-02-15 23:03:12,14.4,90.2
2025-02-15 23:04:13,14.4,90.1
2025-02-15 23:05:13,14.4,90.2
2025-02-15 23:06:14,14.4,90.2
2025-02-15 23:07:14,14.4,90.3
2025-02-15 23:08:15,14.4,90.5
2025-02-15 23:09:15,14.4,90.5
2025-02-15 23:10:15,14.4,90.3
2025-02-15 23:11:16,14.4,90.5
2025-02-15 23:12:16,14.4,90.5
2025-02-15 23:13:17,14.4,90.3
2025-02-15 23:14:17,14.4,90.6
2025-02-15 23:15:18,14.4,90.6
2025-02-15 23:16:18,14.4,90.8
2025-02-15 23:17:19,14.4,90.8
2025-02-15 23:18:19,14.4,90.7
2025-02-15 23:19:19,14.4,90.8
2025-02-15 23:20:20,14.4,90.8
2025-02-15 23:21:20,14.4,91
2025-02-15 23:22:21,14.4,91
2025-02-15 23:23:21,14.4,91
2025-02-15 23:24:22,14.4,90.8
2025-02-15 23:25:22,14.4,91
2025-02-15 23:26:23,14.4,91
2025-02-15 23:27:23,14.4,91.1
2025-02-15 23:28:23,14.4,91.1
2025-02-15 23:29:24,14.4,91.1
2025-02-15 23:30:24,14.4,91.1
2025-02-15 23:31:25,14.4,91.1
2025-02-15 23:32:25,14.4,91.1
2025-02-15 23:33:26,14.4,91.1
2025-02-15 23:34:26,14.4,91
2025-02-15 23:35:27,14.4,91
2025-02-15 23:36:27,14.4,91
2025-02-15 23:37:27,14.4,91.2
2025-02-15 23:38:28,14.4,91.2
2025-02-15 23:39:28,14.4,91.1
2025-02-15 23:40:29,14.4,91.1
2025-02-15 23:41:29,14.4,91.1
2025-02-15 23:42:30,14.4,91.2
2025-02-15 23:43:30,14.4,91.1
2025-02-15 23:44:31,14.4,91.1
2025-02-15 23:45:31,14.4,91.4
2025-02-15 23:46:31,14.4,91.2
2025-02-15 23:47:32,14.4,91.2
2025-02-15 23:48:32,14.4,91.2
2025-02-15 23:49:33,14.4,91.2
2025-02-15 23:50:33,14.4,91.2
2025-02-15 23:51:34,14.4,91.2
2025-02-15 23:52:34,14.4,91.4
2025-02-15 23:53:35,14.4,91.4
2025-02-15 23:54:35,14.4,91.4
2025-02-15 23:55:36,14.4,91.4
2025-02-15 23:56:36,14.4,91.4
2025-02-15 23:57:37,14.4,91.5
2025-02-15 23:58:37,14.4,91.5
2025-02-15 23:59:38,14.4,91.5
2025-02-16 00:00:38,14.4,91.5
2025-02-16 00:01:39,14.5,91.5
2025-02-16 00:02:39,14.5,91.5
2025-02-16 00:03:40,14.5,91.4
2025-02-16 00:04:40,14.5,91.4
2025-02-16 00:05:41,14.5,91.4
2025-02-16 00:06:41,14.5,91.2
2025-02-16 00:07:42,14.5,91.4
2025-02-16 00:08:42,14.5,91.4
2025-02-16 00:09:43,14.5,91.2
2025-02-16 00:10:44,14.5,91.2
2025-02-16 00:11:44,14.5,91.2
2025-02-16 00:12:45,14.5,90.8
2025-02-16 00:13:45,14.5,91.4
2025-02-16 00:14:46,14.5,91.4
2025-02-16 00:15:46,14.5,91.4
2025-02-16 00:16:47,14.5,91.4
2025-02-16 00:17:47,14.5,91.4
2025-02-16 00:18:48,14.5,91.4
2025-02-16 00:19:48,14.5,91.2
2025-02-16 00:20:49,14.5,91.2
2025-02-16 00:21:49,14.6,91.2
2025-02-16 00:22:50,14.6,91.1
2025-02-16 00:23:51,14.6,91.1
2025-02-16 00:24:51,14.6,90.9
2025-02-16 00:25:52,14.6,91.1
2025-02-16 00:26:52,14.6,91.1
2025-02-16 00:27:53,14.7,90.9
2025-02-16 00:28:54,14.7,90.8
2025-02-16 00:29:54,14.7,90.8
2025-02-16 00:30:55,14.7,90.7
2025-02-16 00:31:55,14.7,90.9
2025-02-16 00:32:56,14.6,90.8
2025-02-16 00:33:56,14.6,90.8
2025-02-16 00:34:57,14.7,90.9
2025-02-16 00:35:57,14.7,90.9
2025-02-16 00:36:58,14.7,90.9
2025-02-16 00:37:58,14.6,91.1
2025-02-16 00:38:59,14.6,91.1
2025-02-16 00:39:59,14.6,91.1
2025-02-16 00:41:00,14.6,91.2
2025-02-16 00:42:01,14.6,91.1
2025-02-16 00:43:01,14.6,91.1
2025-02-16 00:44:02,14.6,90.9
2025-02-16 00:45:03,14.6,91.1
2025-02-16 00:46:04,14.6,91.1
2025-02-16 00:47:05,14.6,90.9
2025-02-16 00:48:06,14.6,90.8
2025-02-16 00:49:06,14.6,90.8
2025-02-16 00:50:07,14.6,90.9
2025-02-16 00:51:07,14.6,90.9
2025-02-16 00:52:08,14.6,90.9
2025-02-16 00:53:08,14.6,90.9
2025-02-16 00:54:09,14.5,91.1
2025-02-16 00:55:10,14.5,91.1
2025-02-16 00:56:10,14.5,91.1
2025-02-16 00:57:11,14.5,91.1
2025-02-16 00:58:11,14.5,91
2025-02-16 00:59:12,14.5,91
2025-02-16 01:00:12,14.5,91.2
2025-02-16 01:01:13,14.6,90.8
2025-02-16 01:02:14,14.6,90.8
2025-02-16 01:03:14,14.6,90.9
2025-02-16 01:04:15,14.6,91.1
2025-02-16 01:05:15,14.5,91.2
2025-02-16 01:06:16,14.5,91.2
2025-02-16 01:07:16,14.5,91.2
2025-02-16 01:08:17,14.5,91.5
2025-02-16 01:09:18,14.5,91.5
2025-02-16 01:10:18,14.5,91.7
2025-02-16 01:11:19,14.5,91.7
2025-02-16 01:12:19,14.5,92
2025-02-16 01:13:20,14.5,92.5
2025-02-16 01:14:21,14.5,92.5
2025-02-16 01:15:21,14.5,92.8
2025-02-16 01:16:22,14.5,92.8
2025-02-16 01:17:22,14.5,92.8
2025-02-16 01:18:23,14.5,92.9
2025-02-16 01:19:23,14.5,92.9
2025-02-16 01:20:24,14.5,92.9
2025-02-16 01:21:24,14.6,92.6
2025-02-16 01:22:25,15.9,95.5
2025-02-16 01:23:25,15.9,95.5
2025-02-16 01:24:26,18.3,92.9
2025-02-16 01:25:27,19.8,86.4
2025-02-16 01:26:27,19.8,86.4
2025-02-16 01:27:28,21,84.9
2025-02-16 01:28:28,21.9,81.5
2025-02-16 01:29:29,21.9,81.5
2025-02-16 01:30:29,21.7,78.8
2025-02-16 01:31:30,21.1,78.3
2025-02-16 01:32:30,21.1,78.3
2025-02-16 01:33:31,20.4,78.2
2025-02-16 01:34:32,19.5,78.5
2025-02-16 01:35:32,19.5,78.5
2025-02-16 01:36:33,18.6,79.7
2025-02-16 01:37:33,18,80.8
2025-02-16 01:38:34,18,80.8
2025-02-16 01:39:35,17.5,81.8
2025-02-16 01:40:35,17.2,81.7
2025-02-16 01:41:36,17.2,81.7
2025-02-16 01:42:36,16.9,82.8
2025-02-16 01:43:37,16.7,83.2
2025-02-16 01:44:37,16.7,83.2
2025-02-16 01:45:38,16.5,83.6
2025-02-16 01:46:38,16.4,84
2025-02-16 01:47:39,16.4,84
2025-02-16 01:48:39,16.3,84.3
2025-02-16 01:49:40,16.3,84.4
2025-02-16 01:50:41,16.3,84.4
2025-02-16 01:51:41,16.2,84.6
2025-02-16 01:52:42,16.1,84.7
2025-02-16 01:53:42,16.1,84.7
2025-02-16 01:54:43,16.1,84.7
2025-02-16 01:55:43,16.1,84.6
2025-02-16 01:56:44,16.1,84.6
2025-02-16 01:57:44,16.1,84.7
2025-02-16 01:58:45,16,85.1
2025-02-16 01:59:45,16,85.1
2025-02-16 02:00:46,16,85.4
2025-02-16 02:01:46,16,85.6
2025-02-16 02:02:47,16,85.6
2025-02-16 02:03:48,16,85.6
2025-02-16 02:04:48,15.9,85.9
2025-02-16 02:05:49,15.9,85.9
2025-02-16 02:06:49,15.9,86.2
2025-02-16 02:07:50,15.9,86.2
2025-02-16 02:08:50,15.9,86.2
2025-02-16 02:09:51,15.9,86.2
2025-02-16 02:10:52,15.9,86
2025-02-16 02:11:52,15.9,86
2025-02-16 02:12:53,15.9,86.3
2025-02-16 02:13:53,15.9,86.6
2025-02-16 02:14:54,15.9,86.6
2025-02-16 02:15:54,15.9,86.6
2025-02-16 02:16:55,15.9,86.7
2025-02-16 02:17:55,15.9,86.7
2025-02-16 02:18:56,15.9,86.7
2025-02-16 02:19:57,15.9,86.7
2025-02-16 02:20:57,15.9,86.7
2025-02-16 02:21:58,16,86.7
2025-02-16 02:22:58,15.9,86.7
2025-02-16 02:23:58,15.9,86.7
2025-02-16 02:24:59,15.9,86.7
2025-02-16 02:26:00,15.9,86.7
2025-02-16 02:27:00,15.9,86.7
2025-02-16 02:28:01,15.9,86.8
2025-02-16 02:29:01,15.9,86.8
2025-02-16 02:30:02,15.9,86.8
2025-02-16 02:31:03,16,86.8
2025-02-16 02:32:03,15.9,86.9
2025-02-16 02:33:04,15.9,86.9
2025-02-16 02:34:04,15.9,86.9
2025-02-16 02:35:05,16,86.9
2025-02-16 02:36:05,16,86.9
2025-02-16 02:37:06,15.9,87.1
2025-02-16 02:38:06,15.9,87.1
2025-02-16 02:39:07,15.9,87.1
2025-02-16 02:40:07,15.9,87.1
2025-02-16 02:41:08,15.9,87.2
